nct_id,number
NCT00820027,74
NCT00820040,3
NCT00820170,4
NCT00820222,366
NCT00820248,5
NCT00820599,131
NCT00820755,360
NCT00820898,1
NCT00820950,4
NCT00821015,12
NCT00821093,89
NCT00821236,3
NCT00821327,35
NCT00821431,20
NCT00821509,57
NCT00821587,1
NCT00821678,35
NCT00821873,4
NCT00822120,37
NCT00822172,34
NCT00822237,66
NCT00822692,42
NCT00822770,4
NCT00822900,201
NCT00822926,2
NCT00823134,1
NCT00823199,2
NCT00823212,68
NCT00823264,2
NCT00823472,52
NCT00823615,5
NCT00823719,17
NCT00823823,14
NCT00823836,71
NCT00823901,6
NCT00823979,85
NCT00824005,2
NCT00824161,2
NCT00824265,218
NCT00824291,89
NCT00824369,6
NCT00824382,15
NCT00824408,140
NCT00824421,53
NCT00824473,28
NCT00824564,18
NCT00824616,13
NCT00824655,2
NCT00824720,5
NCT00824772,8
NCT00824850,1
NCT00824993,31
NCT00825162,55
NCT00825175,5
NCT00825305,40
NCT00825682,18
NCT00825812,17
NCT00825825,15
NCT00825916,7
NCT00825994,5
NCT00826111,9
NCT00826176,13
NCT00826228,1
NCT00826241,27
NCT00826267,1
NCT00826280,140
NCT00826449,5
NCT00826514,8
NCT00826540,4
NCT00826618,1
NCT00826748,4
NCT00826943,1
NCT00827112,27
NCT00827242,25
NCT00827359,25
NCT00827372,8
NCT00827502,21
NCT00827541,15
NCT00827567,4
NCT00827606,65
NCT00827632,45
NCT00827775,5
NCT00827827,8
NCT00827918,58
NCT00827931,12
NCT00828009,64
NCT00828113,61
NCT00828139,188
NCT00828204,20
NCT00828321,3
NCT00828451,11
NCT00828464,1
NCT00828516,2
NCT00828568,67
NCT00828672,5
NCT00828711,1
NCT00828750,4
NCT00828854,27
NCT00828919,49
NCT00828945,41
NCT00828984,39
NCT00829010,32
NCT00829166,991
NCT00829179,1
NCT00829244,35
NCT00829283,32
NCT00829296,9
NCT00829309,1
NCT00829387,6
NCT00829413,94
NCT00829426,1
NCT00829439,1
NCT00829452,3
NCT00829504,3
NCT00829530,3
NCT00829621,8
NCT00829673,1
NCT00829712,1
NCT00829764,3
NCT00829790,1
NCT00829829,49
NCT00829868,1
NCT00829933,54
NCT00829998,1
NCT00830024,1
NCT00830037,37
NCT00830063,785
NCT00830115,3
NCT00830128,19
NCT00830167,83
NCT00830180,26
NCT00830206,2
NCT00830219,2
NCT00830258,2
NCT00830336,1
NCT00830375,1
NCT00830440,8
NCT00830518,57
NCT00830765,5
NCT00830804,15
NCT00830869,116
NCT00830947,8
NCT00830960,191
NCT00831129,10
NCT00831181,12
NCT00831233,4
NCT00831311,20
NCT00831389,1
NCT00831415,75
NCT00831441,7699
NCT00831493,1
NCT00831623,22
NCT00831701,10
NCT00831779,2
NCT00831792,6
NCT00831844,114
NCT00832000,7
NCT00832078,3
NCT00832091,7
NCT00832117,12
NCT00832377,1
NCT00832416,243
NCT00832455,72
NCT00832585,2
NCT00832624,10
NCT00832650,1
NCT00832780,25
NCT00832819,2
NCT00832975,39
NCT00833027,211
NCT00833040,1
NCT00833053,12
NCT00833092,11
NCT00833105,3
NCT00833248,7
NCT00833261,4
NCT00833417,104
NCT00833469,2
NCT00833482,5
NCT00833547,4
NCT00833560,42
NCT00833638,35
NCT00833690,6
NCT00833703,1
NCT00833755,17
NCT00833794,537
NCT00833833,140
NCT00833898,76
NCT00833911,129
NCT00833924,109
NCT00833937,1
NCT00833976,51
NCT00833989,6
NCT00834041,2
NCT00834067,1
NCT00834080,23
NCT00834093,8
NCT00834249,3
NCT00834340,2
NCT00834366,2
NCT00834418,2
NCT00834431,2
NCT00834444,4
NCT00834522,4
NCT00834587,1
NCT00834613,1
NCT00834639,2
NCT00834717,2
NCT00834743,1
NCT00834756,2
NCT00834795,2
NCT00834834,7
NCT00834873,1
NCT00834899,2
NCT00834912,4
NCT00835042,8
NCT00835068,11
NCT00835081,1
NCT00835120,8
NCT00835172,1
NCT00835211,5
NCT00835237,6
NCT00835263,1
NCT00835341,15
NCT00835354,1
NCT00835367,5
NCT00835380,2
NCT00835406,5
NCT00835536,1
NCT00835549,2
NCT00835575,1
NCT00835640,1
NCT00835666,2
NCT00835679,1
NCT00835692,1
NCT00835705,2
NCT00835731,3
NCT00835770,977
NCT00835796,1
NCT00835978,213
NCT00835991,7
NCT00836056,1
NCT00836095,3
NCT00836186,1
NCT00836277,6
NCT00836472,5
NCT00836498,5
NCT00836589,1266
NCT00836693,23
NCT00836706,1
NCT00836745,21
NCT00836810,1
NCT00836875,6
NCT00836901,1
NCT00836927,5
NCT00836953,2
NCT00837096,19
NCT00837148,2
NCT00837161,2
NCT00837213,11
NCT00837265,31
NCT00837330,4
NCT00837434,10
NCT00837473,3
NCT00837486,6
NCT00837577,19
NCT00837616,1
NCT00837694,7
NCT00837759,4
NCT00837811,42
NCT00837876,37
NCT00837967,2
NCT00838097,176
NCT00838110,79
NCT00838201,95
NCT00838279,2
NCT00838331,9
NCT00838435,19
NCT00838513,5
NCT00838526,63
NCT00838539,61
NCT00838565,6
NCT00838578,2
NCT00838630,2
NCT00838682,44
NCT00838903,597
NCT00838916,420
NCT00838929,4
NCT00839072,4
NCT00839098,10
NCT00839254,503
NCT00839306,68
NCT00839332,157
NCT00839423,66
NCT00839436,3
NCT00839527,443
NCT00839800,203
NCT00839852,47
NCT00839917,2
NCT00839956,12
NCT00840034,62
NCT00840060,2
NCT00840073,2
NCT00840086,4
NCT00840177,38
NCT00840203,3
NCT00840216,1
NCT00840294,8
NCT00840411,2
NCT00840450,3
NCT00840463,1
NCT00840632,3
NCT00840658,17
NCT00840749,58
NCT00840801,5
NCT00840827,6
NCT00840879,1
NCT00840970,1
NCT00840996,1
NCT00841035,13
NCT00841100,3
NCT00841321,4
NCT00841542,1
NCT00841568,5
NCT00841659,1
NCT00841672,52
NCT00841698,1
NCT00841763,230
NCT00841776,5
NCT00841815,1
NCT00841906,2
NCT00842153,4
NCT00842244,21
NCT00842257,1
NCT00842309,4
NCT00842348,179
NCT00842361,3
NCT00842530,174
NCT00842543,9
NCT00842712,13
NCT00842829,173
NCT00842985,37
NCT00843024,375
NCT00843037,1
NCT00843115,66
NCT00843167,11
NCT00843193,19
NCT00843284,72
NCT00843492,22
NCT00843518,40
NCT00843635,4
NCT00843726,2
NCT00843778,35
NCT00843843,4
NCT00843856,3
NCT00843882,182
NCT00844194,33
NCT00844285,2965
NCT00844376,1
NCT00844415,1
NCT00844428,5
NCT00844480,5
NCT00844519,3
NCT00844532,39
NCT00844545,5
NCT00844558,16
NCT00844597,1
NCT00844649,823
NCT00844753,29
NCT00844805,35
NCT00844831,6
NCT00844844,5
NCT00844857,115
NCT00844883,4
NCT00844896,29
NCT00845026,187
NCT00845065,102
NCT00845182,13
NCT00845429,49
NCT00845520,5
NCT00845650,10
NCT00845676,2
NCT00845728,728
NCT00845832,12
NCT00845845,4
NCT00845858,28
NCT00845871,7
NCT00845897,10
NCT00846027,90
NCT00846040,3
NCT00846053,3
NCT00846365,137
NCT00846391,6
NCT00846495,11
NCT00846521,11
NCT00846586,74
NCT00846742,1
NCT00846768,1
NCT00846807,632
NCT00846846,75
NCT00847015,3
NCT00847132,2
NCT00847145,47
NCT00847197,29
NCT00847301,54
NCT00847379,173
NCT00847405,2
NCT00847535,5
NCT00847561,17
NCT00847613,800
NCT00847626,245
NCT00847665,1
NCT00847704,1
NCT00847730,8
NCT00847808,15
NCT00847886,1
NCT00847912,22
NCT00848042,6
NCT00848081,38
NCT00848107,21
NCT00848120,1
NCT00848198,15
NCT00848211,2
NCT00848250,1
NCT00848354,80
NCT00848393,3
NCT00848484,9
NCT00848497,3
NCT00848536,11
NCT00848549,329
NCT00848718,77
NCT00848926,96
NCT00848965,2
NCT00849017,186
NCT00849056,165
NCT00849108,11
NCT00849147,5
NCT00849186,10
NCT00849212,7
NCT00849290,55
NCT00849381,145
NCT00849472,106
NCT00849524,3
NCT00849667,1100
NCT00849680,93
NCT00849693,271
NCT00849797,4
NCT00849875,47
NCT00849901,142
NCT00849940,4
NCT00850070,4
NCT00850135,1
NCT00850174,3
NCT00850200,5
NCT00850343,76
NCT00850395,10
NCT00850460,8
NCT00850499,5
NCT00850538,41
NCT00850564,2
NCT00850759,20
NCT00850993,2
NCT00851084,236
NCT00851253,1
NCT00851318,75
NCT00851552,7
NCT00851591,2
NCT00851630,4
NCT00851643,20
NCT00851682,5
NCT00851721,3
NCT00851747,18
NCT00851786,7
NCT00851799,53
NCT00851877,4
NCT00851890,2
NCT00851903,2
NCT00852202,55
NCT00852241,18
NCT00852371,11
NCT00852397,33
NCT00852475,7
NCT00852540,54
NCT00852917,241
NCT00852930,4
NCT00852969,2
NCT00852995,23
NCT00853021,5
NCT00853047,18
NCT00853073,5
NCT00853099,230
NCT00853112,4
NCT00853125,1
NCT00853151,34
NCT00853229,16
NCT00853242,24
NCT00853307,7
NCT00853372,61
NCT00853385,161
NCT00853489,7
NCT00853567,71
NCT00853580,23
NCT00853593,45
NCT00853658,2434
NCT00853723,15
NCT00853749,1
NCT00853762,74
NCT00853827,252
NCT00853905,6
NCT00853957,33
NCT00853970,9
NCT00854100,26
NCT00854113,4
NCT00854295,95
NCT00854308,129
NCT00854360,17
NCT00854373,6
NCT00854581,9
NCT00854607,65
NCT00854620,1
NCT00854724,6
NCT00854828,30
NCT00854906,1
NCT00855062,33
NCT00855166,13
NCT00855218,307
NCT00855309,1
NCT00855335,20
NCT00855439,3
NCT00855465,29
NCT00855582,80
NCT00855595,13
NCT00855738,5
NCT00855803,14
NCT00855816,47
NCT00855894,33
NCT00855920,28
NCT00855933,1
NCT00855959,9
NCT00856180,20
NCT00856193,2
NCT00856206,215
NCT00856245,5
NCT00856284,1247
NCT00856297,2
NCT00856323,2
NCT00856349,1021
NCT00856375,83
NCT00856388,1
NCT00856492,4
NCT00856518,6
NCT00856544,144
NCT00856557,28
NCT00856583,5734
NCT00856609,1
NCT00856635,18
NCT00856661,56
NCT00856778,24
NCT00856830,3
NCT00856843,7
NCT00856856,2
NCT00856908,1
NCT00856973,115
NCT00856986,318
NCT00856999,5
NCT00857207,34
NCT00857220,183
NCT00857233,55
NCT00857246,12
NCT00857259,2
NCT00857285,18
NCT00857311,1
NCT00857389,2
NCT00857415,117
NCT00857454,20
NCT00857584,9
NCT00857623,24
NCT00857649,63
NCT00857766,61
NCT00857792,12
NCT00857805,2
NCT00857818,19
NCT00857896,1
NCT00857948,4
NCT00858117,15
NCT00858143,50
NCT00858208,79
NCT00858234,9
NCT00858247,5
NCT00858273,8
NCT00858364,661
NCT00858403,5
NCT00858442,4
NCT00858637,45
NCT00858702,7
NCT00858780,25
NCT00858832,2
NCT00858845,1
NCT00858988,3
NCT00859014,5
NCT00859222,51
NCT00859313,4
NCT00859430,1
NCT00859456,8
NCT00859469,28
NCT00859521,1
NCT00859547,2
NCT00859573,7
NCT00859586,4
NCT00859638,14
NCT00859898,86
NCT00859937,1
NCT00860028,3
NCT00860067,69
NCT00860158,1
NCT00860249,60
NCT00860262,60
NCT00860405,9
NCT00860470,107
NCT00860574,3
NCT00860743,3
NCT00860951,7
NCT00861198,5
NCT00861341,2
NCT00861380,41181
NCT00861471,9
NCT00861614,739
NCT00861692,6
NCT00861705,11
NCT00861744,103
NCT00861757,51
NCT00862082,6
NCT00862121,9
NCT00862134,23
NCT00862251,33
NCT00862277,8
NCT00862459,20
NCT00862641,10
NCT00862654,26
NCT00862719,21
NCT00862823,2
NCT00862836,1
NCT00862849,2
NCT00862940,60
NCT00862979,15
NCT00862992,7
NCT00863057,7
NCT00863304,757
NCT00863317,17
NCT00863330,6
NCT00863512,14
NCT00863655,724
NCT00863681,152
NCT00863707,7
NCT00863746,639
NCT00863772,194
NCT00863798,87
NCT00863928,36
NCT00864097,533
NCT00864227,4
NCT00864253,157
NCT00864513,3
NCT00864682,5
NCT00864721,34
NCT00864851,4
NCT00864916,10
NCT00865020,100
NCT00865046,12
NCT00865098,1
NCT00865124,5
NCT00865189,31
NCT00865280,9
NCT00865306,7
NCT00865345,2
NCT00865514,2
NCT00865566,1311
NCT00865709,48
NCT00865904,4
NCT00866047,53
NCT00866177,152
NCT00866281,22
NCT00866294,64
NCT00866307,45
NCT00866320,6
NCT00866333,24
NCT00866359,20
NCT00866606,4
NCT00866619,4635
NCT00866658,34
NCT00866697,442
NCT00866723,5
NCT00866775,88
NCT00866788,19
NCT00866814,20
NCT00866918,28
NCT00867009,66
NCT00867035,3
NCT00867087,42
NCT00867113,56
NCT00867165,4
NCT00867308,27
NCT00867334,3
NCT00867360,2
NCT00867490,13
NCT00867503,1
NCT00867568,15
NCT00867815,1
NCT00868166,226
NCT00868192,4
NCT00868231,3
NCT00868296,3
NCT00868439,17
NCT00868517,10
NCT00868530,4
NCT00868608,31
NCT00868790,37
NCT00868998,5
NCT00869024,7
NCT00869050,3
NCT00869089,3
NCT00869128,12
NCT00869258,1
NCT00869323,1
NCT00869362,6
NCT00869401,8
NCT00869440,3
NCT00869518,2
NCT00869557,18
NCT00869778,29
NCT00869960,2
NCT00869999,2
NCT00870103,4
NCT00870194,40
NCT00870233,24
NCT00870584,29
NCT00870688,4
NCT00870727,6
NCT00870740,71
NCT00870818,219
NCT00870870,9
NCT00871000,1
NCT00871117,15
NCT00871169,3
NCT00871234,5
NCT00871338,5
NCT00871351,5
NCT00871377,5
NCT00871403,84
NCT00871429,24
NCT00871494,14
NCT00871572,19
NCT00871715,57
NCT00871728,20
NCT00871741,16
NCT00871780,27
NCT00871858,12
NCT00871871,14
NCT00871923,2
NCT00871975,22
NCT00872001,267
NCT00872170,1
NCT00872521,22
NCT00872599,2
NCT00872898,17
NCT00872989,128
NCT00873015,1
NCT00873041,21
NCT00873093,57
NCT00873119,70
NCT00873366,6
NCT00873730,11
NCT00873860,8
NCT00873912,3
NCT00874029,21
NCT00874120,10
NCT00874237,2
NCT00874276,2
NCT00874432,16
NCT00874497,46
NCT00874549,8
NCT00874731,23
NCT00874757,4
NCT00874770,15
NCT00874822,8
NCT00874848,87
NCT00874939,4
NCT00875017,12
NCT00875056,38
NCT00875420,11
NCT00875433,60
NCT00875485,1
NCT00875524,14
NCT00875563,24
NCT00875615,1
NCT00875667,243
NCT00875706,1
NCT00875797,9
NCT00875810,46
NCT00875979,56
NCT00876018,13
NCT00876187,1250
NCT00876265,12
NCT00876343,46
NCT00876395,719
NCT00876447,161
NCT00876460,51
NCT00876694,33
NCT00876733,170
NCT00876928,8
NCT00877006,160
NCT00877032,3
NCT00877071,2
NCT00877383,66
NCT00877487,60
NCT00877773,44
NCT00877799,14
NCT00877851,14
NCT00877890,50
NCT00877929,55
NCT00878072,2
NCT00878189,72
NCT00878215,10
NCT00878501,32
NCT00878553,6
NCT00878709,562
NCT00878722,40
NCT00878800,41
NCT00878969,41
NCT00878995,2
NCT00879086,104
NCT00879229,36
NCT00879333,645
NCT00879398,675
NCT00879411,162
NCT00879437,2
NCT00879645,1
NCT00879658,34
NCT00879684,34
NCT00879697,4
NCT00879710,11
NCT00879775,3
NCT00879814,14
NCT00879879,3
NCT00879970,29
NCT00879996,28
NCT00880009,16
NCT00880048,96
NCT00880087,2
NCT00880100,4
NCT00880165,112
NCT00880191,21
NCT00880256,28
NCT00880269,59
NCT00880334,44
NCT00880399,86
NCT00880542,4
NCT00880555,36
NCT00880568,27
NCT00880607,10
NCT00880620,81
NCT00880685,3
NCT00880698,8
NCT00880750,16
NCT00880763,9
NCT00880893,152
NCT00880906,19
NCT00881205,18
NCT00881335,5
NCT00881361,55
NCT00881504,1
NCT00881530,52
NCT00881569,2
NCT00881608,11
NCT00881621,34
NCT00881712,2
NCT00881751,5
NCT00881868,10
NCT00881894,4
NCT00881959,6
NCT00882050,1
NCT00882115,9
NCT00882310,22
NCT00882362,72
NCT00882440,50
NCT00882518,82
NCT00882557,3
NCT00882583,2
NCT00882713,22
NCT00882908,29
NCT00882921,11
NCT00882999,48
NCT00883051,122
NCT00883090,2
NCT00883116,428
NCT00883129,56
NCT00883181,278
NCT00883337,145
NCT00883493,96
NCT00883558,7
NCT00883688,2
NCT00883740,17
NCT00883753,107
NCT00883779,849
NCT00883896,14
NCT00884039,3
NCT00884117,249
NCT00884221,66
NCT00884273,7
NCT00884286,65
NCT00884312,27
NCT00884325,7
NCT00884377,3
NCT00884390,31
NCT00884650,17
NCT00884741,357
NCT00884793,1
NCT00884832,1
NCT00884949,2
NCT00885105,11
NCT00885118,3
NCT00885170,61
NCT00885352,28
NCT00885365,10
NCT00885378,16
NCT00885482,4
NCT00885495,5
NCT00885534,1
NCT00885677,361
NCT00885703,71
NCT00885755,24
NCT00885846,9
NCT00886015,2
NCT00886119,1
NCT00886288,970
NCT00886340,7
NCT00886379,18
NCT00886483,5
NCT00886587,6
NCT00886600,8
NCT00886613,5
NCT00886639,16
NCT00886743,4
NCT00886769,43
NCT00886782,11
NCT00886795,1
NCT00886821,7
NCT00886834,3
NCT00886938,2
NCT00887068,6
NCT00887159,141
NCT00887198,1181
NCT00887224,582
NCT00887250,43
NCT00887289,95
NCT00887315,11
NCT00887341,5
NCT00887354,108
NCT00887432,29
NCT00887484,3
NCT00887549,70
NCT00887588,51
NCT00887679,10
NCT00887744,34
NCT00887809,4
NCT00887822,199
NCT00887913,6
NCT00887926,1
NCT00887978,40
NCT00888134,2
NCT00888173,2
NCT00888238,1
NCT00888329,15
NCT00888355,53
NCT00888381,1
NCT00888433,6
NCT00888615,2
NCT00888654,10
NCT00888849,14
NCT00888927,2
NCT00888940,49
NCT00889005,10
NCT00889252,11
NCT00889265,7
NCT00889421,3
NCT00889603,37
NCT00889681,3
NCT00889707,17
NCT00889720,8
NCT00889863,114
NCT00890045,15
NCT00890084,142
NCT00890097,231
NCT00890201,61
NCT00890409,41
NCT00890552,11
NCT00890591,20
NCT00890695,1
NCT00890825,28
NCT00890929,6
NCT00891020,208
NCT00891046,86
NCT00891202,13
NCT00891228,39
NCT00891293,84
NCT00891371,15
NCT00891462,94
NCT00891527,2
NCT00891618,1
NCT00891657,2
NCT00891735,60
NCT00891774,14
NCT00891813,12
NCT00891839,7
NCT00891904,2
NCT00891930,100
NCT00892008,565
NCT00892047,11
NCT00892099,13
NCT00892151,1
NCT00892177,7
NCT00892281,304
NCT00892437,32
NCT00892723,8
NCT00892775,6
NCT00892957,4
NCT00893113,29
NCT00893464,4
NCT00893737,12
NCT00893763,220
NCT00893789,30
NCT00893971,3
NCT00894166,345
NCT00894322,1
NCT00894361,88
NCT00894387,350
NCT00894413,8
NCT00894543,11
NCT00894556,94
NCT00894647,24
NCT00894686,56
NCT00894790,3
NCT00894803,25
NCT00894933,4
NCT00895011,46
NCT00895037,3
NCT00895154,3
NCT00895245,6
NCT00895310,1
NCT00895414,2
NCT00895453,73
NCT00895583,56
NCT00895622,13
NCT00895661,3
NCT00895843,24
NCT00895895,360
NCT00895947,22
NCT00896051,19
NCT00896168,33
NCT00896233,1
NCT00896337,25
NCT00896363,25
NCT00896454,33
NCT00896480,21
NCT00896493,3
NCT00896532,85
NCT00896649,5
NCT00897104,143
NCT00897390,6
NCT00897715,3
NCT00897949,276
NCT00898443,1
NCT00898677,177
NCT00898807,17
NCT00899353,5
NCT00899379,160
NCT00899392,45
NCT00899431,1
NCT00899548,3
NCT00899678,78
NCT00899847,2
NCT00900029,23
NCT00900146,547
NCT00900159,1
NCT00900562,19
NCT00900601,1
NCT00900627,75
NCT00900731,121
NCT00900757,19
NCT00900796,126
NCT00901186,20
NCT00901342,15
NCT00901394,4
NCT00901459,6
NCT00901485,5
NCT00901576,3
NCT00901628,14
NCT00901901,1027
NCT00901927,6
NCT00902174,52
NCT00902265,6
NCT00902278,13
NCT00902304,239
NCT00902330,9
NCT00902486,21
NCT00902538,168
NCT00902564,2
NCT00902577,8
NCT00902668,3
NCT00902746,36
NCT00902850,4
NCT00903006,6
NCT00903032,12
NCT00903175,251
NCT00903201,13
NCT00903331,23
NCT00903344,8
NCT00903357,11
NCT00903370,52
NCT00903383,21
NCT00903409,53
NCT00903617,14
NCT00903630,1
NCT00903682,31
NCT00903695,2
NCT00903760,35
NCT00903786,15
NCT00903877,43
NCT00903929,4
NCT00903968,58
NCT00904033,5
NCT00904150,148
NCT00904215,135
NCT00904371,9
NCT00904670,6
NCT00904722,1
NCT00904748,6
NCT00904839,34
NCT00904917,8
NCT00904969,19
NCT00904982,2
NCT00905021,2
NCT00905034,1
NCT00905164,1
NCT00905255,22
NCT00905307,191
NCT00905346,1
NCT00905359,40
NCT00905424,20
NCT00905437,18
NCT00905489,6
NCT00905567,1
NCT00905606,2
NCT00905632,5
NCT00905645,758
NCT00905840,16
NCT00906035,5
NCT00906087,2
NCT00906204,8
NCT00906282,19
NCT00906347,71
NCT00906373,8
NCT00906399,324
NCT00906698,55
NCT00906945,4
NCT00906971,11
NCT00907153,6
NCT00907257,25
NCT00907296,65
NCT00907335,9
NCT00907374,4
NCT00907478,66
NCT00907517,19
NCT00907621,11
NCT00907738,27
NCT00907777,1
NCT00907803,6
NCT00907881,85
NCT00908011,4
NCT00908037,23
NCT00908076,2
NCT00908115,14
NCT00908141,1
NCT00908232,67
NCT00908310,60
NCT00908349,35
NCT00908375,20
NCT00908544,11
NCT00908583,14
NCT00908596,171
NCT00908895,10
NCT00908960,4
NCT00909038,417
NCT00909090,34
NCT00909181,90
NCT00909363,2
NCT00909389,133
NCT00909428,32
NCT00909480,79
NCT00909532,16
NCT00909610,11
NCT00909727,4
NCT00909753,6
NCT00909779,375
NCT00909792,3
NCT00909844,4
NCT00909857,81
NCT00909870,50
NCT00910000,10
NCT00910039,1
NCT00910091,10
NCT00910247,69
NCT00910273,31
NCT00910299,150
NCT00910429,60
NCT00910624,74
NCT00910650,2
NCT00910663,1
NCT00910689,114
NCT00910715,48
NCT00910728,33
NCT00910858,63
NCT00910871,54
NCT00910910,449
NCT00910962,197
NCT00910988,9
NCT00911144,21
NCT00911157,9
NCT00911170,909
NCT00911300,78
NCT00911508,236
NCT00911534,31
NCT00911547,91
NCT00911625,7
NCT00911768,10
NCT00911807,58
NCT00911820,88
NCT00911859,173
NCT00911937,182
NCT00911989,1
NCT00912015,29
NCT00912028,12
NCT00912093,3
NCT00912197,6
NCT00912223,3
NCT00912288,81
NCT00912340,10
NCT00912405,5
NCT00912509,8
NCT00912743,33
NCT00912782,8
NCT00912808,6
NCT00912912,4
NCT00912964,166
NCT00913380,12
NCT00913458,222
NCT00913497,3
NCT00913523,48
NCT00913692,10
NCT00913744,6
NCT00913770,85
NCT00913835,18
NCT00913978,4
NCT00914316,16
NCT00914459,2
NCT00914589,53
NCT00914628,92
NCT00914732,28
NCT00914810,3
NCT00914849,2
NCT00914927,8
NCT00914940,13
NCT00914966,3
NCT00915005,32
NCT00915018,422
NCT00915278,22
NCT00915343,2
NCT00915356,1
NCT00915473,7
NCT00915525,400
NCT00915551,1
NCT00915681,46
NCT00915772,111
NCT00915876,1
NCT00916006,10
NCT00916058,4
NCT00916149,6
NCT00916279,4
NCT00916305,49
NCT00916344,8
NCT00916357,2
NCT00916370,7
NCT00916383,3
NCT00916578,7
NCT00916617,61
NCT00916721,20
NCT00916929,39
NCT00917124,10
NCT00917150,150
NCT00917267,118
NCT00917384,18
NCT00917462,1
NCT00917501,13
NCT00917553,3
NCT00917579,2
NCT00917644,3
NCT00917852,6
NCT00918138,3
